"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Class"
"129212",1.15467224054332,0.149590483319293,0.720218197974408,0.66582038740817,-0.518480405145569,-0.637626047447098,-0.0446515493315958,-0.0728670836209674,0.0476042440914328,-0.142214804427263,0.33219875610903,0.712630061218753,0.483146035434603,0.193054496416331,1.24045081679367,-0.0435524581633834,-0.0479444159831534,-1.14045709236088,-0.59185043620818,-0.086287488097659,-0.245882290984623,-0.706988016735999,0.233420036043399,0.39234256492227,0.0230678604185941,0.0405255260518174,-0.00790401410419879,0.0252710521197048,-0.253936324843387,0
"129310",-0.414725974658181,0.546571035531615,2.52709248096549,0.814553810067105,-0.523174242392207,0.511949607387295,-0.398294815010517,0.453000886255161,-0.163685362863537,-0.154859029968156,1.43529056624604,0.577622849430761,-0.146996730518557,0.0763012211323073,1.2226347147995,0.235341298287629,-0.405800291351288,0.872801894015909,-0.123341328765972,-0.00989091840159427,0.472777637061417,1.41974519309548,-0.0873747231547928,0.243541689617266,-0.711478594361647,-0.259770214430171,0.248283039326705,0.175614263880915,-0.306420172303892,0
"129611",1.50238616813936,-1.36653374114453,0.175828930271367,-1.54354337818217,-0.761563930893807,1.42101684170294,-1.49266920966318,0.324532637953505,-1.21954342015662,1.29694990300438,-0.684167297442341,-0.0137748588318044,0.994535286745939,-1.01493478765153,-1.71440151546252,-0.75026871226946,0.517678530116121,0.218680097230768,0.865893404110596,-0.297825803907648,-0.319739855514764,-0.173657255217893,-0.235051800026031,-1.66704622454495,0.674375860916158,0.0274798186951676,0.0789891811144388,-0.0096452801354826,-0.276800223161209,0
"130005",-0.722465749346846,1.03224951643236,1.53456098942261,-0.336350926358287,0.683963438403222,0.0063737023468729,1.02876592424057,-0.181163724806982,-0.412650557551278,-0.106814475331551,0.441116835916125,0.0789377603557961,-0.433046465881513,0.146052332118937,-0.12024233979262,0.713458785786615,-1.35344858464117,0.534854000164196,-0.146603379457142,-0.11719555295181,-0.17610073406294,-0.549572223985153,-0.267417823290627,-0.566673233406078,-0.00548833237558954,-0.793015238920423,-0.330230147474832,-0.140639257924288,-0.243553341470442,0
"130254",1.20317882739607,-0.446944698701233,0.868197861828561,-0.768209534916447,-1.08495126024606,-0.371410353548439,-0.697194339792927,0.144562974718551,1.92216402098231,-1.10368645592959,-0.334710031408327,0.459346519369292,-0.751042446908334,0.0169267642917805,1.59979385525634,-0.70263213105929,0.173005897758673,-0.176593524808469,0.202224301176904,-0.201729587339847,0.0073568770709784,0.272198399314389,0.00215064187675314,0.0791784787045137,0.403995120779284,-0.654573521222934,0.105620022607673,0.0304029292724342,-0.314634107780434,0
"131870",0.875059754063713,-1.27436304068195,-0.108183627470463,0.208502205842599,-0.399738022245693,1.28411513803202,-0.620516990679267,0.304442595888896,-0.818426360698307,0.880710251844597,-0.443829876016859,-0.381582236310618,-0.226162660864779,0.311327070649758,0.871916520860661,-0.566643009581188,-0.901320791952812,2.30612419933231,-0.87499932941356,-0.0569271360949618,-0.142569813572337,-0.484778467650469,-0.384289350083934,-1.75445139164285,0.397811189447525,-0.203036086922106,0.0284505219360996,0.0467982485796407,0.570764131898805,0
"132195",-0.138855078433014,-0.976921156538153,0.883735525875795,-3.39355598490471,1.14248843132507,3.91462127948459,-1.11922001268844,0.86957037057524,-1.53937279307585,0.863557035185751,-0.841285792791184,-1.18518502515919,0.262320911376242,-1.16603497392842,-0.715064933666009,-0.0844139311310081,-0.148432534733421,0.567472566662928,-0.275945210227296,-0.153596799536364,-0.228984733676566,-0.14782618282132,-0.0934258994222719,0.977747192088652,-0.26991998801793,-0.413883721246194,0.0185873297940909,-0.0783867179383258,-0.247073599531817,0
"132407",1.04580148561307,0.0275970649327231,0.186748072351666,1.12545551904884,0.00728650802970874,-0.0233807668977469,0.141814191305489,-0.0417595231708431,-0.0252212210085481,-0.0483759098209884,-0.569871303756357,0.319291121777743,0.520341608829277,0.253670094972638,1.26382723158649,0.10188308656664,-0.436866031589464,-0.479700718000335,-0.613166232388079,0.0549840209930739,-0.0225055804115257,-0.197377663907213,-0.119617026825912,-0.460999604091218,0.480345055904018,-0.396653319021599,0.0241047635702355,0.0348054375587504,0.0194348264278572,0
"133179",1.28066579105829,0.456991355209082,-0.373295022284316,0.827106307047911,0.462680311985079,-0.466083099126228,0.462061351406025,-0.186702826173531,-0.549806355782466,0.203542159109373,0.787675849744929,0.882806721525599,0.417431654233895,0.642828512476691,-0.0103105259713822,0.161993619190347,-0.835271256938912,0.302323593633213,0.292722337403599,-0.0949186351967354,0.0145310405231745,0.0834211290819376,-0.248296938556622,-0.32548049786816,0.926962430763544,-0.272650772078744,-0.0103379155377856,-0.0051757808982268,-0.308624778362531,0
"133555",-1.63853770093394,-1.07410859663215,2.11080956538928,-1.23623568246173,-1.07423255285501,0.231420942622713,-1.08324181509628,0.951385386976398,-0.483635160881538,-0.551666570797283,0.480840935236116,0.0651400445309695,-1.09658535186682,-0.509621114527615,-2.30098424620436,0.711086647493029,0.913597656121214,-1.14834605070819,0.129545143722914,0.20485652525103,0.503839811514561,1.09066313174892,-0.083762224993763,0.259260475981825,0.210897609780553,-0.155825327767239,-0.0143683630092017,-0.0904094576094962,-0.00165116377815846,0
"133976",-0.586976655848417,0.328355830159463,0.985072124326715,-1.04314962989175,1.02792143109715,-0.133953652318169,0.420115424325586,0.0249920371887563,-0.7104608467342,-0.498465714768415,0.292033875561516,0.83291377853632,1.48111526734146,0.0300570003697781,0.168687590385327,0.651129689004267,-1.09630351245525,0.48822287012095,1.05218691145461,0.273833904487392,0.014110469065571,-0.0908830619142147,-0.191086160471915,-0.941357301978985,-0.180666577145848,0.956137972320566,0.0109348142061935,0.10312754640749,-0.247073599531817,0
"134454",1.08563292710608,-0.594049425314783,-0.655032863401813,-0.536483181329244,1.46720580290068,3.63433129204246,-0.926664426545336,0.94228262366339,0.348683190471231,-0.0886246060813889,-0.10135509331741,0.0489495900962491,0.206138622080791,0.129394815753082,1.59761137660568,0.995267042769191,-1.07123073077273,0.462090751473653,-0.0326416025514338,0.249235166692564,0.00309572171455183,-0.346763366224499,-0.0608606965915419,1.03343970821607,0.275877545897518,0.396336737620798,-0.0226793481508302,0.0369797560233341,0.0542818254192489,0
"135090",-0.658470925733281,-0.301726108489964,1.49440573602927,-1.45527299974016,-1.05739714880633,-1.07448646554118,0.626431430442992,-0.162105418441038,-1.23976935302357,-0.0619160813232204,-0.686033063094938,-0.867692566587062,-0.70910980836554,0.104900789982322,0.332404316161841,-1.10792379286427,-0.17218818392212,1.26063351257485,-1.58591381329873,-0.25850256439257,-0.0490147531889123,0.000832605810939135,0.217467265250106,0.720569849825806,-0.291258520067187,0.946417615046946,-0.0129579301111891,0.129462322225447,0.170557015931342,0
"135676",-1.94211522880637,2.05455245637774,-0.0361387834430632,-0.0727055594765236,-0.776539919447256,-0.3937500727756,-0.570052962623054,1.52238500434495,-0.748949899827893,-0.437002933757703,1.2769505902081,1.09246828762601,0.00873325893064724,0.642469891537476,0.385229817309553,0.626974745773518,0.533004053617245,0.0138516539661187,-0.231651863688534,-0.000791905945523683,-0.124417336064973,-0.560406674263241,0.176854204985553,-0.0463164248227218,-0.0975778622151836,0.101308088396959,0.108128041692502,-0.00554473516422602,-0.285191949448932,0
"136307",1.02752834124266,-0.0131872530685097,0.456136070028398,1.36628843356236,-0.289231420760312,0.0201929196632149,-0.01697711741506,0.141709617059191,0.106498494682504,0.0430908713407898,1.23994498482227,0.958329761736601,-0.864687140652303,0.407574024950921,-0.736963969542491,-0.5522592281945,0.124156773992764,-0.465606733883641,-0.164267929999538,-0.142463427751417,-0.0188374673102302,0.0222717310254857,-0.0785758237150205,0.217339768578789,0.569464832843084,-0.344595378865561,0.0246083405194584,0.0136196411560319,-0.142354811746462,0
"136649",0.995618076591365,-0.731511639461911,1.03920940174668,0.146414622016654,-1.09735083715126,0.413656997968958,-0.804529571705697,0.373211857349594,1.06877392382353,-0.332392367204874,0.973190584144646,0.879642713057278,-1.00485368383707,-0.138961657621519,-0.645393937180784,-0.16507957963068,0.223998021797117,-0.469380388883597,0.382440569755914,-0.0187455035156457,-0.124401746801639,-0.294325450444945,0.0488962775187548,0.0838916088733371,-0.0207938783512287,0.95039173561301,-0.0395154255990839,0.0105522185678925,-0.0498680317703291,0
"137036",1.16880134128797,-0.24285231841995,-0.899872669869741,-0.985985997690653,0.122468263571071,-1.16130252861592,0.711268630871521,-0.486286589788851,0.661625483005323,-0.948649312812231,-0.720663919180712,0.805138623243972,1.0413224261626,0.414374134139689,1.29298422822866,-0.666637193981993,-0.415219482978073,-0.0793648124853139,0.9125934296073,0.207239050608894,0.0439958884373152,0.0417469523859331,-0.407547763273269,-0.389320423618821,1.03540438172333,-0.417894523118419,-0.0099852492368324,0.0221599230714371,0.124864777457935,0
"137191",-1.14272060362858,1.22226013871181,-0.560617695665814,-0.606628928884726,2.10607404057488,3.55491305613596,-0.411473258559345,0.400581458321706,-0.948426825775356,-0.17530301121384,-0.113284799594186,-0.0393862223342813,0.0393689222761049,0.776136918839559,1.50635674896187,0.206293505843115,-0.222026034091783,-0.113284789488781,1.55992129809764,-0.127746563900474,0.310356073833829,-1.99591315021188,0.102829167210096,0.954325666554821,0.119385224570378,0.0532414064239917,-0.369718006279017,-0.0974661752433298,-0.229543425549413,0
"137550",-3.20524966795183,3.02106019373739,-0.369545284191434,-0.805068541417524,-1.64605774076457,-0.817686147809615,-0.87649850208653,1.40853673691586,0.643702884632872,1.81424745467609,1.15492340251365,1.34391362702001,0.597449156912437,0.528803942252634,0.615538741058056,0.38204187952499,0.0310088674838353,0.265391401096205,0.831390404035331,0.938089484263085,-0.086828148089495,-0.075990065632891,0.283825145920492,0.354058129714335,-0.310305071525216,0.927949149350397,0.654896789080832,0.504591155793884,-0.315487503674101,0
"137553",0.345845539311804,-0.413349296589589,0.469990952986849,-2.22598536335427,-1.25869511701129,-0.0655034241800102,-1.81269534035981,-2.69690625352968,-2.55169366444875,0.637676146756732,0.819735046858659,0.212919865915288,0.70481849298034,0.13075359966467,-0.806258469523197,0.360562280707289,-0.0898189875305367,0.445851736813522,-0.903099807689082,0.321418274847466,-1.42730383400804,0.176838437566881,0.0101989490966064,-0.016978559105107,0.712778613628983,-0.330147198518683,0.0153024067895957,0.135722301816605,-0.211515437295703,0
"138035",1.06985689290886,-0.176895579057481,0.632987324578569,-0.205442021819799,-0.0794086350674717,0.835465646391916,-0.483080783771135,0.368645418657401,0.242981640567761,-0.427130398665591,1.15136758931389,1.10015473067458,0.73856698625051,0.123147934714525,2.23544771254932,-0.990405161630532,0.917153310000206,-2.56099528122305,-1.65167864167949,-0.161440681993864,0.0170383155590724,0.243577900016189,0.253776900394043,-0.565893500636951,-0.216819912676761,1.01061443362167,0.00564448251061516,-0.000155122996830848,-0.30286435608028,0
"138473",-0.6206746605111,1.01338190144707,1.3730369155819,0.16869830183637,-0.0779928843461179,-1.22042799895359,0.689490218198363,-0.126353276200201,-0.3235378410607,-0.395105118515864,0.0719535547291299,-0.0294021753885532,-0.0352760205065077,-0.428217848480426,0.900487398903572,0.288680484906532,0.121224583000077,-0.233566058656941,-0.196822968385328,0.0588844214645005,-0.237532471427285,-0.624818450599728,0.177414306697554,0.654108795199823,-0.183015882915913,0.0453038967248746,0.13184253628418,0.0826532073878534,-0.288392184050182,0
"138922",-6.38362095979452,3.47124231780264,-2.38877334389672,-0.046720191877215,-2.40394901709415,-0.714180610721095,-1.82095075199588,3.03805583704479,0.633149843499143,1.54883507813873,-0.0173061716211114,2.28136355033373,1.04167190465416,1.17288460454879,-1.13718649592945,0.575837246962478,0.642573981712851,0.0200708645514391,0.566186562889594,0.00730494385254964,-0.45483274277219,-0.392128299256796,0.312966832076731,0.0625403228707431,0.731976688242022,0.26592545815293,0.220574857199915,-0.343948509911768,-0.222005095155357,0
"139042",-1.47059499363776,0.0279350031539991,0.0283111088938647,-0.131668689016052,3.19879880769204,3.21689166978748,0.0176831958989155,0.783787947281616,-0.761479090171556,-0.0190810732140951,-0.204467328100707,-0.357047374399795,-0.000118038685819992,0.374894704329373,1.41958905095029,0.0117273040851483,-0.660520238548413,0.547500755874591,0.973890652387223,-0.0446082876293788,-0.0149609929035398,0.005202623373188,0.137470351245353,1.00566993660292,0.806171695482156,-0.178738122850473,-0.14397769677332,0.149767919556151,-0.28977895237739,0
"139238",-0.761392751437225,0.760842283089798,1.73978243765854,1.15479194984581,-0.0260565407415626,0.295075929493882,1.08974284007777,0.0391135478065772,-0.607025728770638,-0.609774044950027,-0.589455865072312,0.174042291186795,0.00240452196876125,-0.00775885349583092,0.125400938818118,-1.09006234979349,0.55195099870495,-0.692555656580018,0.498915439802438,0.234870135424214,0.0192833419480827,0.086600485620769,-0.0916333891127387,0.0922564037453388,0.538895970213636,-0.183173089986435,0.0623580314455396,0.0778533576854804,0.0833328439661541,0
"139428",-2.3072369524949,-0.460985364736448,-0.0842295888018175,-0.303851331537582,-0.832418459435502,0.326216557183224,0.564715721513188,0.813828176936909,-0.356816578032035,-1.25950176391993,0.540725295601159,1.4841345687277,0.505489428109478,0.49208283885475,-1.29147451959986,0.323570169212707,-0.0909113327155076,-0.482905736183031,-0.261925008215164,-0.382694883167892,-0.0198359801508784,-0.209238739754734,-0.0399777512648021,-0.206725284473528,-0.838440157656919,0.167246512820042,0.107520563594547,-0.368097871076595,0.845273144361605,0
"139546",-1.51182862003948,0.135699230639241,1.28954941075086,1.59932421982703,-0.112892200618658,-0.109139215184415,0.209459503190774,0.0819088681823304,0.681841418923092,-0.373085815420668,-0.208717263611756,-0.0346514316619228,-0.654547952600112,-1.59920674673061,0.116093105665299,-0.686708129548696,1.50083983981741,-0.107874472033736,0.20930728371888,-0.407721222040695,-0.157370300334431,0.39331125967856,0.250082565614802,0.332280939243068,0.194666519612902,-0.189477057158781,0.155962402333486,0.107112449724168,-0.0193235704095071,0
"140817",1.34146933890985,-1.15827739568455,0.651269366368192,-1.283201985267,-1.67625018984291,-0.850314270545913,-0.876113148383928,-0.272632332725349,-1.95039307300716,1.33599937707767,-0.204438385454504,-0.134739594463129,1.8747414233158,-0.626372094093195,0.619912202524458,-0.238179890981603,0.349968647711068,-0.228003923231825,-0.273162241291373,-0.0672833810272247,-0.303102270930264,-0.647294578460204,0.0891680319906198,0.375025710378544,0.146372951340281,-0.423465211952684,0.0358301719030219,0.0473211261055225,0.0272576221198023,0
"140848",-0.466870899298794,2.03252610629355,-0.0884843706767695,1.64507406626278,1.30381005802377,-1.40155418386008,1.27730347260993,-0.245263257358134,-1.40822647689655,-1.84680611670682,1.60916631169666,-0.0894388931621098,0.718034256537918,-3.53276884577662,1.52917424046139,0.0459663210317468,3.51705765786933,0.893437796564579,-0.247032168465623,0.199010228444608,-0.0400195258866847,0.0406427028682885,-0.309071141565777,0.317718289102211,0.203760122586176,-0.179937922560049,0.172150033570186,0.198160029809898,-0.315558619998573,0
"141283",-0.956743706274102,0.972127410207498,0.861979052745557,-1.47189661340984,-0.00695111192704016,-0.336811808658675,0.238625887267682,0.678129031942792,-0.40087490348921,-0.766197472815843,0.784450955117878,0.0797436928775668,-1.40914088802422,0.881827356547573,-0.0171160369527477,0.591078503385802,-0.422486863977228,-0.235208134765175,-0.490865540132231,-0.197990133541244,-0.0966034407494615,-0.423418622924387,-0.0114378549326391,-0.307511650355302,-0.403557751891593,0.694993615038955,0.125315068560281,0.0915484047859808,-0.318189924004045,0
"141288",-1.74555914460971,1.04656719963632,0.000137606545993596,-0.783933599759603,0.432920935065499,-0.132258808496334,0.118303439669259,0.864765624813615,-0.662687061072421,-0.905978520783578,-0.702585478644988,0.210318326460604,-0.647225879631447,0.87315442332784,-1.21487670506322,0.73321067965497,-0.674349311210705,0.528140885221708,0.273545415169417,-0.401843216115416,0.0779452691564587,-0.145086568433663,-0.419794214485593,-0.955484727365223,0.514114822967624,0.437766493850855,-0.484147343503494,-0.165054555771881,-0.318189924004045,0
"141768",1.30656921929951,-0.283382566752629,0.587595605778347,-0.931606214506038,-0.698749187936749,-0.324475588028142,-0.507541362079685,-0.0498934662978313,1.69639221416323,-1.11390640747509,-0.98200661043503,1.10698382748061,1.31187918747783,-0.438884608123061,1.20024985400755,-0.255159878875436,-0.518074821348123,0.312486894100307,0.863555206884947,-0.0218549734507503,-0.053475122813002,0.159800918398973,-0.154436664249037,-0.411222816939938,0.652535739940035,-0.638002346976348,0.100529324438877,0.029254751994071,-0.314634107780434,0
"141890",-0.36897715951511,0.430703723922506,1.38263758074551,-1.78718262986021,-0.696607473019376,0.204785177472245,-1.28815719101745,-2.52979059045068,1.19603685754029,-2.25541349027754,-1.37312445678605,0.529430103816448,-0.329826241046197,0.198878731984487,0.81520622400112,0.248312847669554,-0.566722194679996,0.439786472216319,-0.0466073679104643,0.530506520160651,-1.37334850407129,0.194401654340543,-0.349087605745775,-0.464855014097749,1.58623266260392,-0.625613544489749,0.0626366268684279,0.171412061712389,-0.314634107780434,0
"142081",-1.62852892380575,-1.40835000015101,1.34406751003369,-1.51621662828492,-0.697966494817086,-0.184023935863924,1.11163409505505,-0.101189006701368,-1.50796996709723,-0.429886929683249,-1.35895674415493,-0.555401054019414,0.84406801063437,-0.212760236048901,0.583349126637774,-0.565971705483355,-0.696934988662525,1.32281829938751,-1.02248367097962,0.596450321560321,-0.330720735872055,-1.45934987950645,0.858957091714382,-0.524468901021302,0.206656879601829,0.700290261033888,-0.180350602741464,0.0926804359735957,1.05613304642176,0
"143055",1.30237796508637,-0.606529308236609,-0.681986192919261,-1.90460339622212,1.32662310684685,3.43631244725031,-1.14512682747431,0.959147262092341,1.67130156362918,-1.02294602983554,-0.191422972651615,0.631027341487108,0.0319072703534055,-0.0314253812628428,1.44662697638966,-0.121820378583087,-0.651405237009102,0.617970476528782,0.927600044556072,0.00575665541893287,-0.0642082814806287,-0.0805870774450856,-0.0729910792746877,1.01813597043583,0.663574772480488,-0.671322844293718,0.0968009452278396,0.0286968782920849,-0.314634107780434,0
"143180",1.09573981461677,0.282930103960999,1.0054328456119,2.79952677920524,-0.664891271281935,-0.42372598369727,-0.100786664488598,0.0559405863211611,-0.0725748884220508,0.565279255355329,-0.87146461058627,-0.577958575363719,-1.77991161978031,0.248249128119635,-0.491647538905238,0.239196382793388,-0.0199815424809797,-0.580658481897841,-0.700790823896981,-0.248512663045381,-0.261902827977017,-0.76502948627592,0.116137361405528,0.652167033109429,0.295206400275726,-0.178159039105693,-0.00624298219136231,0.0288312828613707,-0.234948266209303,0
"143413",-0.861516010196847,1.39883855664738,0.623872818578522,1.66813087531597,-0.34361367659864,-0.69119688180554,0.89776486166117,0.249359541075058,-1.18589244746188,-0.832508407239791,-0.333452419957955,-0.821457140459199,-0.900172287037778,-0.122978779459291,1.75212446077123,-0.28583730878858,1.38349796658963,0.756353678490232,1.38122845104585,0.258744424277594,0.0676647359149245,-0.0968033268043516,-0.0518627344455154,0.277540112658142,0.463971258026833,-0.0712472859845613,-0.0651330273370446,0.0496946648064256,0.0889510335994601,0
"143686",-1.87219815369056,-1.04639225226657,-1.04103906737898,1.63927793517259,-2.03274279630299,1.61560448050253,3.35756543692542,0.220037623012588,-0.826321829398871,-0.916891801116696,-1.49335558263118,-0.410463964841856,-0.0559754151291961,0.643731673194731,0.57453823004573,-0.599100447463278,0.299736670796793,0.10185314375676,0.643859412718781,1.8838794604102,0.598575135204507,0.412050716164567,1.90670828459513,-0.847604491990227,-0.00663094713770111,-0.20524743000363,0.0525473150508665,0.24867963570705,2.78454419639479,0
"143742",-2.99635864711404,-2.24985649328726,1.52200697767324,2.9835577239784,0.779418342145335,-0.860240282204114,-0.660141240258498,0.308156490431151,-2.26508470647714,1.62741984954478,-0.415475938739809,-0.931946948438703,-0.314313296045775,0.396741520016191,1.64864163774051,-1.69266601027529,0.6790662026766,1.06341421907665,-0.260288010276302,-0.554096349930925,-0.418382181516537,-0.333306892044087,1.90415494375702,0.307633720517472,-0.109862754938549,0.160604137563231,0.0241456286829542,-0.375104994336007,-0.0301332517292858,0
"144384",1.13490138009825,-0.0816896273277677,0.610332831646523,0.857043666191176,-0.454033483870601,-0.0961949393872995,-0.166265059482587,0.00806725426545053,0.54537234981218,-0.289647268111901,-0.461527930626533,0.86832163749828,0.492707034133897,-0.28535545888964,-0.186760259166687,-0.653294376288259,0.32651267941244,-1.08262784564994,-0.18237222238022,-0.07176452219685,-0.060683530208847,0.08055761045378,-0.0667020662375558,0.147634289788996,0.487871688569981,0.436638307626021,0.00221016268702219,0.0139541268160744,-0.212902205622912,0
"144689",-3.41806852882065,3.85087970381038,-1.72850583728325,0.320941252245282,-0.965636806514422,-1.20757956791394,0.00146326162303841,0.928800144789196,1.77195704190406,3.74926082442266,-0.249664240136077,-0.0963290962660028,-1.28929266311187,0.522837948700585,1.14275897912019,-0.922510289991388,0.550019090907945,-0.64633224025994,-0.498008448599255,1.41196301954661,-0.119954746544914,0.371233707236433,0.377142645763905,0.323115291009381,-0.153602236648345,-0.338800363630439,1.55327721345102,0.888806494429961,-0.315025247565031,0
"144724",-0.701547282726596,0.58927989675178,1.3613296575089,1.32806426274266,0.575783390582359,-0.709097142581526,0.832339463195363,-0.0729846064540717,-1.02432820445989,-0.194840567794955,0.161539687068673,0.260265462514223,0.171919529200866,0.52091306468796,1.2589305534549,-0.855198762628211,0.386592750631912,-0.937512538454791,0.48226928949562,0.257786680270397,-0.149696499135088,-0.645737842041406,0.332889426889375,0.351354552218479,-0.485273566192197,-0.647794212273788,0.130745570071664,0.165128020311579,-0.0849639378973736,0
"144987",-1.01880624945027,0.0176285919292099,-1.67887977479222,-3.5517122970173,2.90130733022207,2.99489583097071,0.414732045933619,0.208902625354389,-0.12449029379509,1.90247064556564,0.0861504377416141,-1.12478248494247,-0.193385495687487,-0.691983125215754,0.0250962384557169,0.746088377846134,-0.609590673911181,-1.46161842925789,-0.476149498941266,0.218341291424852,0.267714036472572,1.63089217692009,0.0347556900561054,0.749145806027602,-0.614781410560816,-0.307401474952031,-0.375999483083896,-0.579925467830202,-0.264852680649874,0
"145440",-0.343694429252097,0.720691337069391,3.74619469901215,5.09446260007432,-1.54542958192792,1.66637586166917,-0.346986476611524,0.264082145861677,-0.0645632444730481,1.2435689488413,-1.2492200928347,-0.314530389716523,-0.496840113904954,-1.37349178200543,-1.14480706331845,-0.719802967213921,0.891691127696721,0.191542107154278,1.16503941323965,0.171945199983359,0.176104025765493,1.14989213754089,-0.0854829565194682,0.968227689654004,-0.690583771581248,0.447159125589608,0.0140670568131685,-0.0555850227413562,-0.0239816896624381,0
"145589",0.145268184757787,0.482916556337566,1.03802557973896,-0.248272332167923,-0.125165738077341,-0.346216794883075,0.26690527179227,-0.0635613877656914,0.370228696280538,-0.523401499198093,-1.17951228028726,0.536796283542074,1.20492681690152,-0.517466038739613,-0.0571022819160374,0.0882419131396191,-0.565921316375939,0.140256499156597,0.0825542810961485,-0.0328662685539848,0.337738335931063,1.24578565478223,0.019811203052317,-0.017200484239929,-1.34099973662117,0.443191225388235,0.273130581512229,0.272667669723685,-0.277298037432514,0
"145595",-0.850612875092459,1.7850384218405,-1.62948802305105,-1.94562175968773,2.17427962214511,-0.224026325474685,1.92110601438776,-0.583218390485994,0.598912400955022,1.63638062884235,-0.135962047171905,0.154708524682195,0.280599950299463,-0.034054395643764,-0.648908848442914,-0.32279444435115,-1.46751073518903,0.424368134845813,0.555338832851682,0.830120445154367,-0.0451310582364725,0.699340697298559,-0.428403613643427,-0.655016405157615,0.0878702364850966,0.0869239667340071,0.5843724937874,0.105724856140601,-0.315736410809754,0
"146129",-0.619953427662705,0.461510433609862,-1.72094258094437,-3.15679773236271,2.67684849957784,2.9724909639552,-0.0740708284473644,1.21308633301852,-1.72049996817125,-0.924227756943195,-0.00723742400333699,-0.923230668726112,-0.341402748194934,-0.854808495017808,-0.537845340355065,1.24818997479323,1.15070514548586,-1.30732393330618,-0.125467270665808,-0.0141569298666523,0.0765047811812711,-0.117510777329721,-0.142941188830471,0.597778237094185,0.101955061793969,-0.364671991424242,-0.0146953037620319,0.0759961457218029,-0.264852680649874,0
"146169",1.9382224007343,-0.381732643533011,-0.209852282156787,0.376912641385283,-0.774670250382024,-0.50368896830109,-0.602446297600895,0.0914724783002091,1.1227218158055,0.0284264497139327,0.849676123623628,0.866999668989778,-0.725668098785894,0.308577706892317,0.0221826796485668,0.394170874384807,-0.717758479045951,0.35663205488907,0.184054853608833,-0.270340881656658,-0.131845358045302,-0.292253136347181,0.382396227425528,0.0129617663443073,-0.494582886465181,-0.644854573083833,0.0272203650074683,-0.0417927645582489,-0.300446401048225,0
"146429",-0.497609867168064,0.707005591855232,-0.934076435827331,-2.65310308993698,2.92024306211881,3.26450826727896,0.591583744104011,0.61370198215865,0.211186984948391,-0.0505560920414111,0.173237209612132,-0.0928073058479378,-0.319247354955221,0.196468621293378,0.938277762064439,-0.571075301524018,-0.356357273083092,-0.81624759266039,0.687629205748157,0.353810050202141,-0.319814600659534,-0.697336391595392,-0.0167744104347306,0.722945551242078,-0.464960808321683,0.584031652759841,0.128385737551899,0.0348255007435145,-0.300410842885988,0
"146560",2.19200401231646,-0.997051596954209,-1.01499820460966,-1.24297002114392,-0.310349968651097,0.518994949653221,-1.0816655145981,0.0888651488861234,-0.221907179552269,0.870961292589834,0.0709298020526653,0.370983810396999,1.38981969043137,-0.57608408061691,-0.521195680363295,1.6376023633934,-0.589461826056567,-0.397753351936102,1.14100676252507,0.126192152609619,0.314616340968856,0.96346264734313,0.00673146082227946,-0.284408242015494,0.0149273392149054,-0.0790194008612129,0.00578709855064793,-0.0583012927434341,-0.247251390342998,0
"146690",0.390862783615943,-0.288598214126325,0.215301193602398,-2.64070269106632,-0.22086426620154,-0.107993027290167,-0.189934419828899,0.254431947563252,1.87274130744542,-1.2745753456345,0.136635427977211,0.548104047585216,-0.896599189134813,0.100816877601757,0.134542357177956,0.221135308350821,-1.01444407173046,1.19288544361811,0.649089800975479,-0.20057991536355,0.312621826062662,1.02122549084486,0.382814577953935,0.337806815600296,-2.25675997500304,-0.726793975158973,0.412470966553069,0.371254697308401,-0.239144129353164,0
"147197",-2.1445734850066,-1.37048336356849,-0.228927354798072,3.46298085758127,3.04937056563894,-1.02718865220269,0.75390300915689,-0.135627959439909,-1.56685472243774,1.0879100651912,-1.58361363333657,-0.664940438946295,3.14855977962728e-05,0.153874745326042,-1.34916129485575,0.57955711238883,-0.871738636638424,-0.181196088549969,-1.43605613827842,-0.639403910282524,0.147250220386111,1.14445635747735,1.97248975005225,0.633085002525084,0.809352391147208,0.277732313330273,0.185427422434205,-0.275698991494249,-0.275128989536111,0
"147401",-1.06885281162093,0.874604463177534,1.06094561385368,-0.468421154910595,-0.672429700768708,-1.25073482654456,0.297000489923792,0.087211715022282,-0.00531946015829729,-0.664104631595326,-0.0754056122811319,1.37976951857298,1.59325334555735,-0.206377986039889,-0.26174741782061,0.165159346685049,-0.265540336083502,-0.824543921444996,-0.545826975753846,-0.329243009967552,0.00353620854345964,-0.0286402022916734,0.413181299425205,0.969372938537624,-1.36616973878799,-0.00379910296456789,-0.293459092449389,0.166722354284489,-0.211586553620176,0
"147433",1.99656533558157,0.213039332450017,-2.51344894675177,0.393458992274762,0.946813713194324,-1.03175947464051,0.732940692615467,-0.38606496823434,-0.289850167608509,-0.193348197669329,1.37592136394247,1.13369986147263,0.567184141442342,-0.575951695104169,-0.96534864394447,-0.0919343365485536,0.521186551989115,0.163590649353076,0.218333572779374,-0.0341003400690387,0.116570969845724,0.431887056348302,-0.0677737191046737,0.770812854199637,0.375587884195202,0.65084168944179,-0.10971073447803,-0.052791469879116,-0.165965431471241,0
